Database,Scale,Operation_Type,Scenario_Name,Average_Time_Seconds
PostgreSQL,500000,DELETE,delete_visit_cascade,0.08303843333336165
MySQL,500000,CREATE,insert_patient,0.007998966667097799
MySQL,500000,CREATE,insert_visit,0.007511833333107158
MySQL,500000,CREATE,insert_diagnosis,0.008370733333625443
MySQL,500000,CREATE,insert_prescription_with_items,0.015193366666911364
MySQL,500000,CREATE,insert_performed_service,0.009968766666740217
MySQL,500000,CREATE,insert_test_result,0.00826870000037161
MySQL,500000,READ,select_patient_by_id,0.0011591000002226792
MySQL,500000,READ,select_visits_with_doctor,0.0013588666664266686
MySQL,500000,READ,select_visit_diagnoses,0.0008482666665562041
MySQL,500000,READ,select_patient_full_history,0.0010580999999850367
MySQL,500000,READ,select_aggregated_costs,0.0016744999999597592
MySQL,500000,READ,select_prescriptions_with_meds,0.0008808999997806192
MySQL,500000,UPDATE,update_patient_name,0.003835666666418547
MySQL,500000,UPDATE,update_visit_status,0.0038480999998379652
MySQL,500000,UPDATE,update_service_price,0.004525999999714259
MySQL,500000,UPDATE,update_diagnosis_notes,0.0027707333329090034
MySQL,500000,UPDATE,update_doctor_license,0.0035654333332786337
MySQL,500000,UPDATE,update_department_phone,0.003799266666646872
MySQL,500000,DELETE,delete_test_result,0.006438799999765858
MySQL,500000,DELETE,delete_diagnosis,0.01281016666719855
MySQL,500000,DELETE,delete_patient,0.007638299999901695
MySQL,500000,DELETE,delete_performed_service,0.009102433333282534
MySQL,500000,DELETE,delete_prescription,0.011759466666868926
MySQL,500000,DELETE,delete_visit_cascade,0.022777799999554798
MongoDB,500000,CREATE,insert_patient,0.0018965333335169514
MongoDB,500000,CREATE,insert_visit,0.0011561333334005515
MongoDB,500000,CREATE,insert_diagnosis,0.0007665333332624868
MongoDB,500000,CREATE,insert_prescription_with_items,0.0007540333335782634
MongoDB,500000,CREATE,insert_performed_service,0.0007192666665408373
MongoDB,500000,CREATE,insert_test_result,0.0007144333333902372
