Database,Scale,Operation_Type,Scenario_Name,Average_Time_Seconds
MongoDB,10000,READ,read_patient_by_id,0.000768999995974203
MongoDB,10000,UPDATE,update_patient_name,0.000713999984630694
MongoDB,10000,READ,read_mock,0.0007327999919652939
MongoDB,10000,READ,read_mock,0.0007038666517473757
MongoDB,10000,READ,read_mock,0.0006973999940479795
MongoDB,10000,READ,read_mock,0.0007125666597858071
MongoDB,10000,READ,read_mock,0.0007187000010162592
MongoDB,10000,READ,read_mock,0.0007377666576455036
MongoDB,10000,CREATE,create_mock,0.00066030000258858
MongoDB,10000,CREATE,create_mock,0.0008820000026995937
MongoDB,10000,CREATE,create_mock,0.0006835333382089933
MongoDB,10000,CREATE,create_mock,0.0006721666626011332
MongoDB,10000,CREATE,create_mock,0.0006679666694253683
MongoDB,10000,UPDATE,update_mock,0.0007124999926115075
